EAR,MAR,LABEL
0.3399,0.0,Alert
0.3384,0.0,Alert
0.1307,0.0222,Alert
0.0311,0.0,Alert
0.0276,0.0,Alert
0.1617,0.0,Alert
0.2467,0.0,Alert
0.2777,0.0,Alert
0.3021,0.0,Alert
0.2965,0.0,Alert
0.3042,0.0,Alert
0.3048,0.0,Alert
0.3397,0.0,Alert
0.3399,0.0,Alert
0.3329,0.0,Alert
0.3443,0.0227,Alert
0.3406,0.0238,Alert
0.3344,0.2337,Alert
0.3369,0.3333,Alert
0.3456,0.381,Alert
0.3242,0.4767,Alert
0.344,0.5122,Alert
0.3312,0.5608,Alert
0.3499,0.6585,Alert
0.3307,0.65,Alert
0.3181,0.6923,Alert
0.3317,0.8052,Alert
0.322,0.8056,Alert
0.318,0.7892,Alert
0.3116,0.865,Alert
0.3278,0.8645,Alert
0.3271,0.8418,Alert
0.3277,0.8108,Alert
0.3121,0.8608,Alert
0.3346,0.8422,Alert
0.3032,0.892,Alert
0.3215,0.8653,Alert
0.3193,0.8685,Alert
0.317,0.8681,Alert
0.3174,0.9186,Alert
0.3179,0.8719,Drowsy
0.0676,0.9167,Drowsy
0.3116,0.7998,Drowsy
0.2854,0.0,Alert
0.3116,0.0,Alert
0.312,0.0185,Alert
0.3089,0.0185,Alert
0.2797,0.0,Alert
0.2797,0.0,Alert
0.2926,0.0182,Alert
0.3006,0.0179,Alert
0.2926,0.0182,Alert
0.2959,0.0,Alert
0.2876,0.0,Alert
0.2914,0.0,Alert
0.2834,0.0,Alert
0.2908,0.0,Alert
0.2981,0.0,Alert
0.3,0.0,Alert
0.314,0.0,Alert
0.3098,0.0,Alert
0.308,0.0,Alert
0.3098,0.0175,Alert
0.2587,0.0175,Alert
0.0348,0.0,Alert
0.0465,0.0175,Alert
0.0519,0.0175,Alert
0.1472,0.0,Alert
0.2002,0.0,Alert
0.2158,0.0,Alert
0.2301,0.0,Alert
0.2429,0.0,Alert
0.2427,0.0,Alert
0.2401,0.0,Alert
0.2341,0.0,Alert
0.2406,0.0,Alert
0.2603,0.0204,Alert
0.2657,0.0213,Alert
0.2604,0.0213,Alert
0.2577,0.0213,Alert
0.2509,0.0,Alert
0.2592,0.0,Alert
0.2431,0.0,Alert
0.2511,0.0,Alert
0.2682,0.0,Alert
0.2357,0.0,Alert
0.2377,0.0,Alert
0.2381,0.0,Alert
0.2381,0.0,Alert
0.2434,0.0,Alert
0.2586,0.0,Alert
0.2605,0.0,Alert
0.2474,0.0,Alert
0.248,0.0227,Alert
0.2517,0.0,Alert
0.2432,0.0,Alert
0.2524,0.0,Alert
0.2379,0.0,Alert
0.2516,0.0222,Alert
0.246,0.0227,Alert
0.264,0.0,Alert
0.2631,0.0,Alert
0.2522,0.0227,Alert
0.2419,0.0,Alert
0.2766,0.0,Alert
0.2591,0.0217,Alert
0.1194,0.0,Alert
0.0666,0.0,Alert
